;CountryName;CountryID;lowcarbonRDexp;year;Electricity_production_from_oil_gas_coal;general_public_expenditures;Coal_rents_percentage_of_GDP;Inflation;GDP_growth_annual_percentage;Natural_gas_rents_percentage_of_GDP;Oil_rents_percentage_of_GDP;disproportionality;election_year;green_vs_growth;left_vs_right;green_cabinet;left_incumbent_gov;single_party_gov;environmental_saliency ;political_constraints;institutional_constraints;social_expenditures;EU;prop;fed;pres;bic;deficit
IRL;Ireland;10;1;2005;74.4298553964585;19.6567981978262;0.011043158163551;3.0108694145375;2.66833765676094;0.148052568007823;0.691737887583002;4.17;0;2.60704660;-4.6521049;0.0000;0;0;5.63;0.4676755;3;15.75;1;2;0;1;2;1.56934964177266
IRL;Ireland;10;2;2006;75.6124342322649;19.8556934677768;0.00969427322222443;3.00416882978874;2.16040532059112;0.239166226504142;0.702613628617801;4.17;0;-0.05227199;-3.8789082;0.0000;0;0;5.63;0.4676755;3;15.89;1;2;0;1;2;2.77884364769791
IRL;Ireland;10;2;2007;78.4620239152507;19.7143600173891;0.0120834930935052;2.33017201288135;2.56346046050109;0.204434152491403;0.672535327043496;4.17;1;-1.36492264;-3.0798721;7.3400;0;0;3.36;0.4676755;3;16.59;1;2;0;1;2;0.268147673813417
IRL;Ireland;10;3;2008;80.2167190707585;20.4022356037391;0.0449898635252339;3.32581555447497;-0.154344314706506;0.31886016596389;0.930961313217611;4.17;0;3.63793325;-2.0226629;13.3300;0;0;3.36;0.4422387;3;19.54;1;2;0;1;2;-7.03124580630066
IRL;Ireland;10;3;2009;74.2327867885738;21.9907828043627;0.0164914325728607;1.90932863144224;-4.51048560011785;0.280199766944225;0.567698737602498;4.17;0;9.39929008;-0.9052348;13.3300;0;0;3.36;0.4421389;3;23.41;1;2;0;1;2;-13.8595795537771
IRL;Ireland;10;2;2010;76.3785477623534;21.5354807579598;0.0304592841178092;1.43351938337761;2.43007289502704;0.202285625735084;0.739455104496938;4.17;0;15.61524677;0.2542252;13.3300;0;0;3.36;0.4419893;3;23.28;1;2;0;1;2;-32.1347897099862
ITA;Italy;11;5;1990;94.9072609633357;17.4830479131089;0.0680248628651421;20.6905995833877;0;0.00285827553356533;0.0781877259831789;4.82;0;1.21005273;2.1105254;0.0000;0;0;5.32;0.5038669;3;22.92;1;2;0;0;3;-11.0227985744747
ITA;Italy;11;4;1991;91.3241753630081;16.4900855895193;0.0576543355869483;19.7877424212686;3.0999994113015;0.00222032877254531;0.0361911704290775;4.82;0;0.99561083;2.2577496;0.0000;0;0;5.32;0.5038669;3;23.46;1;2;0;0;3;-10.967094223961
ITA;Italy;11;3;1992;93.6924110141034;15.9484187312302;0.03061336325238;14.7988138824858;0.700000209365783;0.00140796374696015;0.0284858105864621;4.82;1;1.03166556;2.8308425;0.0000;0;0;5.95;0.5482581;3;24.46;1;2;0;0;3;-9.99888952909402
ITA;Italy;11;2;1993;93.6518341767837;16.5990629140884;0.00356668486046353;14.4287478803401;-1.60000018360918;0.00121228700393895;0.0248365709451413;4.82;0;1.86912346;3.9829931;0.0000;0;NA;5.95;0.5482581;3;24.54;1;2;0;0;3;-9.668468074034
ITA;Italy;11;2;1994;93.2839701839974;15.9849009791957;0.00447609510981134;11.1818880928644;2.00000026068379;0.000440691215361913;0.0198109671359437;4.82;1;3.12474585;5.4141512;0.0000;0;0;5.97;0.5482581;3;24.23;1;1;0;0;3;-8.74493044601718
ITA;Italy;11;2;1995;91.1208503837865;17.7926942672248;0.0196316368429941;9.79183594507509;2.09971973736229;0.000347459907541171;0.0165779348923547;4.82;0;2.59719563;3.0808473;0.0000;0;NA;5.97;0.3624545;3;23.39;1;1;0;0;3;-7.197924072432
ITA;Italy;11;2;1996;89.3871872863172;17.6078261788867;0.0101483448667407;7.63569997388605;2.86212880203753;0.000446710812550068;0.0194162689715135;4.82;1;3.00108957;2.1206598;2.9900;0;0;6.00;0.3624545;3;23.65;1;1;0;0;3;-6.61587808828559
ITA;Italy;11;2;1997;90.6888108657489;17.6826812251898;0.00467971987827604;6.55338076905754;4.48419902004329;0.000447126234072909;0.0177310235733204;4.82;0;4.28348875;1.3244002;4.5450;1;0;6.00;0.5679778;3;24.40;1;1;0;0;3;-2.97879921740898
ITA;Italy;11;2;1998;91.4530099610221;17.4975180531606;0.00961082789577263;5.10356807811381;3.89490502829646;0.000163021127448402;0.00319001868328658;4.82;0;5.77659464;1.5690025;5.0550;0;0;6.00;0.5679778;3;24.51;1;1;0;0;3;-2.99032388761085
ITA;Italy;11;2;1999;89.9787427877315;17.9800730297697;0.00172818103018523;3.62273362624501;3.07259669091249;7.6700498671712e-06;0.000604010146105808;4.82;0;7.26109314;1.8136048;7.4100;0;0;6.00;0.5679778;4;24.77;1;1;0;0;3;-1.7749427465307
ITA;Italy;11;2;2000;91.9382311651848;18.2600038247817;0.0193668420207193;1.59267050430341;3.91977071728951;0.000810487925912165;0.0212524178944873;4.82;0;8.74559116;2.0582070;2.4000;1;0;6.00;0.5679778;4;24.49;1;1;0;0;3;-2.41989458023564
ITA;Italy;11;2;2001;94.2817846107469;18.7149745182193;0.0626065609307797;3.47475231858387;4.13161225295717;0.00141170458091506;0.0157248980114331;4.82;1;9.84396076;2.9620724;0.0000;0;0;4.73;0.5679778;4;24.69;1;1;0;0;3;-3.19135243665273
ITA;Italy;11;2;2002;93.1689683937344;19.227313167336;0.0188680288010015;3.34877098584955;3.92287165291359;0.00102399675176959;0.00932707807498872;4.82;0;9.56570339;4.2978201;0.0000;0;0;4.73;0.3408506;4;25.18;1;1;0;0;3;-2.87035193094382
ITA;Italy;11;2;2003;89.5812106035748;18.9588537995518;0.0148303355907181;3.45357401172402;5.7945314727466;0.000620933230535022;0.00754365391069418;4.82;0;9.20084763;5.3509169;0.0000;0;0;4.73;0.3408506;4;25.72;1;1;0;0;3;-3.21605810289551
ITA;Italy;11;2;2004;89.701256524918;19.1550226686695;0.127476587705834;3.06266241788144;5.06099220398106;0.000425748731673649;0.00862756273670467;4.82;0;8.83599091;6.4040141;0.0000;0;0;4.73;0.3408506;4;25.87;1;1;0;0;3;-3.48410575009851
ITA;Italy;11;2;2005;89.0521143587931;20.0202329513221;0.0806459352966698;2.24031924354691;0.599142188605043;0.000275016694943098;0.0114680440013344;4.82;0;8.47113609;7.4571114;0.0000;0;0;4.73;0.3408506;4;26.15;1;1;0;0;3;-4.08116661209762
ITA;Italy;11;2;2006;87.1981920603533;20.1554828614839;0.0737680533894781;3.49504250996392;5.65243362169147;0.000684989157388419;0.00863592917515509;4.82;1;1.97227561;0.6758384;2.3240;1;0;2.96;0.3408506;4;26.29;1;2;0;0;3;-3.61220066220462
ITA;Italy;11;2;2007;92.6344660426401;20.520283425752;0.107293034616825;3.42266698622969;3.27374690421107;0.00058213893390788;0.00547347842620884;4.82;0;-2.27270055;0.2123283;3.7037;1;0;2.96;0.5303316;4;26.12;1;2;0;0;3;-1.34055846217386
ITA;Italy;11;2;2008;90.8300483214649;20.7211319424709;0.288466026227051;4.34458291500918;-0.335172341805816;0.000533264901747996;0.00555690024489024;4.82;1;3.21513486;8.7084703;1.3000;0;0;1.50;0.5303316;4;27.09;1;2;0;0;3;-2.56456236432507
ITA;Italy;11;2;2009;86.571512750843;23.3090125248122;0.0925989401251345;2.56977086948842;-4.30073367269142;0.000388138705428898;0.00367622767786729;4.82;0;3.92359972;8.3308573;0.0000;0;0;1.50;0.4506042;4;29.20;1;2;0;0;3;-5.12442717212725
ITA;Italy;11;2;2010;81.4335767950215;22.3569074677088;0.174272887703387;-0.177048202077941;-5.47821774237963;0.000214608429894426;0.0117347143562066;4.82;0;3.00237012;6.5410242;0.0000;0;0;1.50;0.4506042;4;29.22;1;2;0;0;3;-4.2441877261252
JPN;Japan;12;6;1990;79.3239159463068;17.1603596265385;0.000247675413943692;-0.729183996870802;8.46652751562198;0.115844077448463;0;10.50;1;1.19738948;1.8957464;0.0000;0;1;1.50;0.5351132;2;11.28;0;1;0;0;3;2.11073010408532
JPN;Japan;12;6;1991;80.6229068988614;18.152851922838;8.76207105388607e-06;1.80139465217866;1.9296392999649;0.0979624005811619;0;10.50;0;0.88865775;2.4829502;0.0000;0;1;1.50;0.5351132;2;11.47;0;1;0;0;3;1.92887336173777
JPN;Japan;12;6;1992;80.9759188846641;18.5489721857361;4.27813802172803e-06;2.81222188905635;3.34327408605159;0.0604391209333233;0;10.50;0;0.57992601;3.0701542;0.0000;0;1;1.50;0.5351132;2;12.09;0;1;0;0;3;0.628719196321052
JPN;Japan;12;6;1993;83.5593535203418;18.3433303111039;8.0921876759714e-07;5.17575223338147;2.69260949743358;0.0826918802400957;0;10.50;1;1.42965984;2.6566691;0.0000;0;1;1.71;0.5348981;2;12.81;0;1;0;0;3;-2.4424397647006
JPN;Japan;12;6;1994;83.0520560969812;18.1645728775386;1.01926628128879e-06;1.69453086709859;5.75582705749179;0.0644494538290793;0;10.50;0;6.63621664;2.0844495;0.0000;0;0;1.71;0.5945392;2;13.45;0;1;0;0;3;-3.76190924498171
JPN;Japan;12;6;1995;84.4012724380823;17.2179345251553;3.4424646620909e-06;3.03399619402518;9.63442207285961;0.0548881319848393;0;10.50;0;12.89980698;1.4548167;0.0000;0;0;1.71;0.5945392;2;14.33;0;1;0;0;3;-4.29561186755639
JPN;Japan;12;6;1996;84.4080338266385;16.5925495108963;0;2.29225323581868;7.37962433469586;0.0606038896805882;0;10.50;1;20.45346642;0.3563053;0.0000;0;0;0.78;0.5934641;2;14.61;0;1;0;0;3;-4.86922149069576
JPN;Japan;12;6;1997;85.4334907816547;16.1188292416928;0;3.92925957756955;11.0217649889624;0.0490822106819781;0;10.50;0;23.43015671;1.6400237;0.0000;0;1;0.78;0.5534842;3;14.79;0;1;0;0;3;-3.52631142243342
JPN;Japan;12;6;1998;86.2822109397452;15.5479515599581;0;6.55278024657413;8.76612230997861;0.013697971270316;0;10.50;0;19.61182404;4.9256725;0.0000;0;1;0.78;0.5534842;3;15.60;0;1;0;0;3;-10.0468539170654
JPN;Japan;12;6;1999;87.1077417872731;15.0261987411711;0;4.37619342180058;10.5298862580675;0.00755640219309004;0;10.50;0;14.02002525;8.0489931;0.0000;0;0;0.78;0.5733413;3;16.47;0;1;0;0;3;-6.74865330302926
JPN;Japan;12;6;2000;87.5174249144595;14.7459204426839;0;6.87495032002592;9.40352464209762;0.0346407484846254;0;10.50;1;7.77481174;10.7127771;0.0000;0;0;6.55;0.5733413;3;16.80;0;1;0;0;3;-7.28182874791026
JPN;Japan;12;6;2001;86.9275738876259;15.3998306188885;0;6.85968668654209;5.3058209115725;0.0409198375394884;0;10.50;0;7.26124191;9.9651871;0.0000;0;0;6.55;0.5830161;3;17.71;0;1;0;0;3;-6.20044355924033
JPN;Japan;12;6;2002;86.0564344080828;15.8062322641555;0;5.18690302433589;5.89936576117442;0.0278516648480177;0;10.50;0;7.55751896;8.5400114;0.0000;0;0;6.55;0.6365670;3;18.13;0;1;0;0;3;-7.3359890496983
JPN;Japan;12;6;2003;87.2651944813161;16.0558800096065;0;3.91173070296252;3.01383807882773;0.0190134150219432;0;10.50;1;7.84655094;7.1059561;0.0000;0;0;3.75;0.6365670;3;18.22;0;1;0;0;3;-7.4333843669258
JPN;Japan;12;6;2004;88.5742613523696;16.1660379632399;0;0.515336518952296;6.78814020435452;0.0179777228751359;0;10.50;0;6.43486214;7.0023670;0.0000;0;0;3.75;0.6351126;3;18.27;0;1;0;0;3;-5.31417784030549
JPN;Japan;12;6;2005;83.1304144228518;16.0571073028133;0;3.07321069015039;5.7397821688559;0.0120799204825974;0;10.50;1;4.16223240;7.6754284;0.0000;0;0;1.77;0.5471976;3;18.84;0;1;0;0;3;-4.43846235461691
JPN;Japan;12;6;2006;82.9879038206225;16.2267367718476;0;3.41989801455989;4.98785347349479;0.0187226360984475;0;10.50;0;3.64757061;7.3203416;0.0000;0;0;1.77;0.4983841;3;18.76;0;1;0;0;3;-3.0287560854472
JPN;Japan;12;6;2007;82.1668402341365;16.8469994194329;0;1.19848813203285;5.31011814691841;0.0129689735915304;0;10.50;0;3.63029146;6.5497189;0.0000;0;0;1.77;0.4983841;3;19.13;0;1;0;0;3;-2.90100756265372
JPN;Japan;12;6;2008;78.8217199411529;18.6524250310558;0;-0.504525802138019;-4.48407049219472;0.0223637179939959;0;10.50;0;3.61301231;5.7790966;0.0000;0;0;1.77;0.4847271;3;20.30;0;1;0;0;3;-4.10962900877149
JPN;Japan;12;6;2009;75.9031404249231;20.0406285492001;0;-4.62459858665488;-5.09578275532317;0.0154297916829434;0;10.50;1;2.31576777;3.5730617;0.0000;0;0;NA;0.4847271;3;22.58;0;1;0;0;3;-9.69300422032316
JPN;Japan;12;5;2010;79.0353492333901;18.6655378471847;0;-2.88983583577426;1.68297153835975;0.0118645107483732;0;10.50;0;0.57177901;0.2959022;0.0000;0;0;NA;0.4847271;3;22.71;0;1;0;0;3;-9.07585020570465
NLD;Netherlands;13;4;1990;83.5995815094747;19.6030424787827;0.000213471935436106;8.91406346285557;1.98577494287171;0.0362198357587263;0.0419491832553499;1.08;0;-1.27616763;-4.5772419;0.0000;1;0;10.98;0.5822589;1;26.02;1;2;0;0;3;-4.68560251401403
NLD;Netherlands;13;4;1991;79.1040471689044;19.6914281721995;0.000170706120461563;7.58132868312238;1.53844755776618;0.0286289191931992;0.0171053685907299;1.08;0;-1.09127820;-3.3977647;0.0000;1;0;10.98;0.5989796;1;25.92;1;2;0;0;3;-2.29835161363123
NLD;Netherlands;13;4;1992;79.2664415183143;19.5304094060409;8.47799618127637e-05;4.36811548625116;0.834275453554895;0.0198267430899042;0.0179568004778255;1.08;0;-0.90638888;-2.2182875;0.0000;1;0;10.98;0.5989796;1;26.38;1;2;0;0;3;-3.74951235971064
NLD;Netherlands;13;4;1993;79.217729641175;19.3824106828705;8.33753519545855e-06;3.88595185807743;-0.852805763831867;0.0300438616432927;0.0223760178909074;1.08;0;-0.72149944;-1.0388103;0.0000;1;0;10.98;0.5989796;1;26.53;1;2;0;0;3;-2.54522930102432
NLD;Netherlands;13;4;1994;78.7181953309434;18.6919490037956;4.31653467402293e-06;3.54247357636952;2.15102363802566;0.0254935981393651;0.0209033244182001;1.08;1;-0.41213721;0.2310846;0.0000;0;0;7.62;0.5989796;1;25.28;1;2;0;0;3;-3.29836701793401
NLD;Netherlands;13;3;1995;82.306499721946;17.4347771884492;1.31593275515381e-05;4.92524449399963;2.88683675924553;0.0238112577297162;0.0234658173167034;1.08;0;1.50798368;0.3683876;0.0000;0;0;7.62;0.6406985;1;24.49;1;2;0;0;3;-8.71856163905682
NLD;Netherlands;13;3;1996;80.4526353603623;17.6164843006228;5.38733431426817e-06;4.5076232078974;1.26678480191715;0.026247751006824;0.0305439777705587;1.08;0;1.88404584;-0.6387607;0.0000;0;0;7.62;0.6503561;1;23.36;1;2;0;0;3;-1.81329108414436
NLD;Netherlands;13;3;1997;80.874073112557;17.6828588960773;3.78100072819506e-06;2.56737468974622;1.83021223388438;0.0268507782196868;0.0278166941572806;1.08;0;2.26010799;-1.6459093;0.0000;0;0;7.62;0.6503561;1;22.63;1;2;0;0;3;-1.57298867848912
NLD;Netherlands;13;3;1998;81.2185842975695;17.5284656244103;6.33521026322453e-06;2.40262167809806;1.81061516197623;0.0106475084724409;0.00650381505132439;1.08;1;3.03282285;-2.1418290;0.0000;0;0;8.15;0.6503561;1;22.26;1;2;0;0;3;-1.34630545493259
NLD;Netherlands;13;3;1999;79.6848662513741;17.5472142055117;7.07333356392385e-07;1.5361284470883;1.6257275993546;0.00766719047258072;0.021187026924806;1.08;0;3.67328310;-1.7815946;0.0000;0;0;8.15;0.6407633;2;21.32;1;2;0;0;3;0.260112437236851
NLD;Netherlands;13;2;2000;80.6702205296713;17.7360219132641;9.39992735255409e-07;1.79239796601405;3.78695514323979;0.0427024838528415;0.0484364654041225;1.08;0;4.20040894;-1.4207735;0.0000;0;0;8.15;0.6407633;2;20.52;1;2;0;0;3;1.2083656765764
NLD;Netherlands;13;3;2001;79.4320580814582;18.3998335143982;7.10838500868098e-05;3.03359202588445;1.95137155605238;0.0714612787847084;0.0313694642142148;1.08;0;4.72753525;-1.0599525;0.0000;0;0;8.15;0.6407633;2;20.46;1;2;0;0;3;-0.408496054040152
NLD;Netherlands;13;2;2002;82.0251358401914;18.5459988451104;3.11340012092936e-05;3.27434188043023;0.253942998968455;0.0490738730192275;0.0410550184110619;1.08;1;5.45290565;0.1345810;0.0000;0;0;5.53;0.6407633;2;21.22;1;2;0;0;3;-1.99589409232107
NLD;Netherlands;13;2;2003;82.9277834831877;18.9754277141381;4.28577660381521e-05;3.1478079285654;0.138626890776507;0.0410845694033431;0.0396340217354215;1.08;1;6.29017258;0.3705252;0.0000;0;0;4.56;0.6549020;2;22.00;1;2;0;0;3;-3.05949814640838
NLD;Netherlands;13;2;2004;80.5826686997299;19.1593582401662;0.000114836062208076;2.67018368106109;1.42359415817907;0.0295526480889898;0.0460913358803641;1.08;0;3.85892916;0.9010488;0.0000;0;0;4.56;0.6383931;2;21.92;1;2;0;0;3;-1.75375582017433
NLD;Netherlands;13;2;2005;82.7998248214526;19.6144935781847;7.50318420658935e-05;2.01055790083582;0.817848973650598;0.0276643877054844;0.0726470304282072;1.08;0;1.47117913;1.4878078;0.0000;0;0;4.56;0.6383931;2;22.45;1;2;0;0;3;-0.449864695519515
NLD;Netherlands;13;2;2006;82.6706013500557;19.483774834693;1.64679393801881e-05;2.12485391464755;1.79063968081796;0.0457769319241497;0.0787118315628181;1.08;1;-0.91657096;2.3098578;0.0000;0;0;10.32;0.6503126;2;22.15;1;2;0;0;3;-0.013341041490638
NLD;Netherlands;13;3;2007;83.6306298706776;19.0276459621567;0.000174164139054796;2.47899476586151;1.48707298036786;0.0387152871497122;0.076812758719498;1.08;0;-2.61646914;1.6656457;0.0000;0;0;10.32;0.6505632;2;21.90;1;2;0;0;3;-0.213321189689531
NLD;Netherlands;13;2;2008;80.6137908377907;19.5599387775315;0.000387459028734359;2.40070344440197;-0.962012840579291;0.0519976130848186;0.0887926820909898;1.08;0;-1.93001914;1.2327372;0.0000;0;0;10.32;0.6619505;2;21.56;1;2;0;0;3;0.101199093379724
NLD;Netherlands;13;3;2009;75.1573690325489;20.6786355974322;7.92631313396438e-05;1.67883895982297;-5.2809372082931;0.042604869131531;0.0450037104794471;1.08;0;-0.90436411;1.4002147;0.0000;0;0;10.32;0.6619505;2;23.78;1;2;0;0;3;-5.16717373873492
NLD;Netherlands;13;5;2010;73.2616401080419;20.5529841689778;0.000214795839422277;0.436360537541674;1.71329583916922;0.0359347782107771;0.0742619766077365;1.08;1;0.51729470;4.0239563;0.0000;0;NA;9.79;0.6619505;2;24.33;1;2;0;0;3;-5.32132207342938
NZL;New Zealand ;14;1;1990;54.8577342225207;13.5450283669728;0.00142501968640731;2.65598494650376;4.84092905745234;0.00171591592218959;0.00238086708120964;9.11;1;1.36302757263184;1.41302716732025;0;1;1;11.2399997711182;0.323899358510971;1;21.1800003051758;0;0;0;0;1;-4.8946771504508
NZL;New Zealand ;14;1;1991;54.8177385393554;13.5975407449258;0.000995794169865893;2.82259651713881;3.52335723533228;0.00107641473224587;0.0016067485101453;9.11;0;3.43795394897461;5.07852172851562;0;0;1;11.2399997711182;0.249034509062767;1;21.5400009155273;0;0;0;0;1;-3.58118150180973
NZL;New Zealand ;14;1;1992;55.4366971688792;13.9953920345949;0.000426860547990339;1.61372352972413;0.900586066360461;0.000706354319860103;0.00183771545829184;9.11;0;3.47305512428284;5.44047927856445;0;0;1;11.2399997711182;0.249034509062767;1;21.3600006103516;0;0;0;0;1;-2.98472576164137
NZL;New Zealand ;14;1;1993;53.7871203442628;14.6150848692991;2.5941844450908e-05;0.509067249192981;-0.459219716150798;0.000762021978209628;0.00145962203666501;9.11;1;3.50815629959106;5.80243682861328;0;0;1;8.40999984741211;0.249034509062767;1;19.6800003051758;0;0;0;0;1;-0.408386235386559
NZL;New Zealand ;14;1;1994;54.9619707094423;14.7483119048313;2.2343449226207e-05;2.04914796047746;1.08338317429946;0.000831026721051154;0.000810030385998738;9.11;0;3.08984804153442;5.50236654281616;0;0;1;8.40999984741211;0.362005323171616;1;18.9300003051758;0;0;0;0;1;2.5755877992332
NZL;New Zealand ;14;1;1995;54.0521915510538;15.079728572976;0.000250255323146295;-0.523458983689423;2.63099961644897;0.000824850310920421;0.00080362222358682;9.11;0;2.399493932724;4.80507946014404;0;0;1;8.40999984741211;0.362005323171616;1;18.3899993896484;0;0;0;0;1;2.37024739051001
NZL;New Zealand ;14;1;1996;54.0132297483875;15.1459373245418;5.87053134121749e-05;-0.445775393242101;3.13387099280445;0.00112663328415736;0.00120869299229479;9.11;1;1.50917565822601;3.79590678215027;0;0;0;4.94000005722046;0.362005323171616;1;18.3299999237061;0;2;0;0;1;2.41904716051217
NZL;New Zealand ;14;1;1997;54.3285839308471;15.3019416593352;1.83813406085515e-05;0.504460814273827;0.981228732132223;0.00125440528593374;0.000989642263409866;9.11;0;3.4365291595459;4.56405973434448;0;0;0;4.94000005722046;0.499464750289917;1;19.3199996948242;0;2;0;0;1;0.859345458436159
NZL;New Zealand ;14;1;1998;54.22360183211;15.6654067661838;6.09406125332665e-05;-0.0266802470249985;-1.27033049463975;0.000877115414574535;0.00050345512619476;9.11;0;3.70116186141968;7.61606407165527;0;0;0;4.94000005722046;0.499464750289917;1;19.8199996948242;0;2;0;0;1;-0.018895911869466
NZL;New Zealand ;14;1;1999;57.1614777193165;16.216773574862;2.39095941757818e-05;-1.24105134726258;-0.333929957747415;0.00100660690562821;0.000642855902207506;9.11;1;4.57453441619873;11.6597585678101;0;0;1;8.51000022888184;0.499464750289917;1;19.1200008392334;0;2;0;0;1;-0.219501443851706
NZL;New Zealand ;14;1;2000;58.0224833929484;16.549191407008;4.94398116186442e-05;-1.33626008998714;2.76464755143648;0.00181448538276051;0.00105169358481219;9.11;0;3.1023736000061;-4.53526639938354;0;1;0;8.51000022888184;0.477241426706314;1;18.8999996185303;0;2;0;0;1;1.68331967870808
NZL;New Zealand ;14;1;2001;59.0198464619617;17.2289905143177;0.00038262068562344;-1.08487984815201;0.386103426145752;0.00188011188585541;0.000775390974497751;9.11;0;3.44719648361206;-5.07947206497192;0;1;0;8.51000022888184;0.477241426706314;1;18.2000007629395;0;2;0;0;1;1.37146838971241
NZL;New Zealand ;14;1;2002;61.3733677588116;17.7749067788644;3.21077551532638e-05;-1.39097861535799;0.0419624993125609;0.00200213136735781;0.00070778758430628;9.11;1;3.81026339530945;-5.19641780853271;0;1;0;8.28999996185303;0.477241426706314;1;18.3500003814697;0;2;0;0;1;3.34318530435108
NZL;New Zealand ;14;1;2003;65.1558770745065;17.8364695899716;3.05392301795701e-05;-1.60770370751224;1.53512549928013;0.00245054300173029;0.00071349896912546;9.11;0;3.54483699798584;-2.88977384567261;0;1;0;8.28999996185303;0.494048982858658;1;17.8400001525879;0;2;0;0;1;3.50111880510202
NZL;New Zealand ;14;1;2004;62.1600948518031;17.7233548337375;0.000561614956263711;-1.12476639985243;2.1861156944216;0.00299820492687371;0.00115078603697904;9.11;0;2.93157696723938;-0.202528044581413;0;1;0;8.28999996185303;0.494048982858658;1;17.5300006866455;0;2;0;0;1;4.1188315594027
NZL;New Zealand ;14;1;2005;61.3793591974251;17.7438933244397;0.000369329843195879;-1.19401768056427;1.80390087227372;0.00353619777402044;0.00193601335388684;9.11;1;2.53252530097961;2.19881296157837;0;1;0;6.5;0.494048982858658;1;17.9500007629395;0;2;0;0;1;4.80070660828025
NZL;New Zealand ;14;1;2006;61.184129626861;17.595075361072;0.000451509507692405;-0.862018389228027;1.37235012762038;0.00460017102110882;0.00220177625476897;9.11;0;3.86956548690796;0.725283622741699;0;1;0;6.5;0.446395128965378;1;18.75;0;2;0;0;1;5.36009137662675
NZL;New Zealand ;14;1;2007;64.5405086722242;17.6343087480996;0.000722736164987376;-0.705243547499791;1.48396941163492;0.00542379416848616;0.00218668836768872;9.11;0;3.93849730491638;-1.87236666679382;0;1;0;6.5;0.446395128965378;1;18.3700008392334;0;2;0;0;1;4.46568448173278
NZL;New Zealand ;14;2;2008;64.4951418132811;18.025030322619;0.00168807600267311;-0.911530288285164;-1.22428900072828;0.00598606721283831;0.00287786674871547;9.11;1;5.10063552856445;-5.24681186676025;0;1;0;4.17000007629395;0.426834940910339;1;19.8899993896484;0;2;0;0;1;0.579124081425795
NZL;New Zealand ;14;2;2009;63.0592988003209;19.3337393097808;0.000474595121589015;-0.569564924624345;-5.69323635882266;0.00561542266046257;0.00128414265482882;9.11;0;13.306697845459;1.0280214548111;0;0;1;4.17000007629395;0.426834940910339;1;21.0100002288818;0;2;0;0;1;-2.72235708406698
NZL;New Zealand ;14;1;2010;61.9706437533331;19.2025962424431;0.000821654589129346;-1.88074194993916;4.09791791930137;0.00412648266741911;0.00160996906542914;9.11;0;11.2765836715698;-1.52319514751434;0;0;1;4.17000007629395;0.426834940910339;1;20.9599990844727;0;2;0;0;1;-6.84951227382163
NOR;Norway ;15;2;1990;93.2247665629169;21.693048138239;0;1.55975130923443;4.18322298634072;0.470648197672871;0.112321117702459;3.79;0;5.04410886764526;-4.47071886062622;0;0;0;11.1099996566772;0.512737274169922;2;23.0900001525879;0;2;0;0;1.5;2.24558601679588
NOR;Norway ;15;3;1991;93.5160787266079;21.8899723757974;0;3.11704954082228;2.43913440834392;0.429857731095369;0.0535833449378682;3.79;0;0.382249444723129;-7.93819665908813;0;1;1;11.1099996566772;0.512737274169922;2;24.0699996948242;0;2;0;0;1.5;0.169095183624066
NOR;Norway ;15;3;1992;92.9792769587222;22.4014271542621;0;2.4957407667155;1.70607089720053;0.273263537607082;0.0371118379922799;3.79;0;-2.17312479019165;-6.5640926361084;0;1;1;11.1099996566772;0.512737274169922;2;24.9099998474121;0;2;0;0;1.5;-1.51894682875444
NOR;Norway ;15;3;1993;92.5297113752122;22.6659394799747;0;1.59750862742143;1.25755215783573;0.32253837578578;0.0349423799860684;3.79;1;-4.8172812461853;-5.06382751464844;0;1;1;9.64999961853027;0.512737274169922;2;24.7399997711182;0;2;0;0;1.5;-0.947896850692773
NOR;Norway ;15;2;1994;92.5025354652109;22.4874466697156;0;2.06273353612039;2.96109256914634;0.238501775764336;0.046690924426586;3.79;0;-5.99090528488159;-4.37266635894775;0;1;1;9.64999961853027;0.504780113697052;2;24.4699993133545;0;2;0;0;1.5;0.59055372655402
NOR;Norway ;15;2;1995;92.2135843384627;22.4259362094026;0;2.06462349671411;3.11603598565915;0.204477518851652;0.0368327097511547;3.79;0;-5.55110168457031;-4.6968469619751;0;1;1;9.64999961853027;0.504780113697052;2;23.8700008392334;0;2;0;0;1.5;3.142329404167
NOR;Norway ;15;2;1996;91.7223698535523;21.3745375408052;0;1.04023440661661;3.49874212057929;0.291900293163568;0.044283681983286;3.79;0;-5.5523567199707;-5.02102661132812;0;1;1;9.64999961853027;0.504780113697052;2;23.2700004577637;0;2;0;0;1.5;6.16560772865144
NOR;Norway ;15;1;1997;93.4387388324492;20.9911501547233;0;2.64279189663814;4.3290534045255;0.280901743598064;0.0353211292211045;3.79;1;-5.5702428817749;-4.89041090011597;0;1;1;7.86999988555908;0.504780113697052;2;22.6499996185303;0;2;0;0;1.5;7.46000315418718
NOR;Norway ;15;1;1998;91.8114470723811;20.8275529742959;0;2.0807336761725;4.66391716015247;0.105011787002473;0.00841098458254182;3.79;0;-4.51607799530029;-4.73409938812256;0;0;0;7.86999988555908;0.516951203346252;2;24.25;0;2;0;0;1.5;3.18308977645726
